id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1473131175342391304	1473131175342391304	2021-12-20 22:20:16 EST	2021-12-20	22:20:16	-0500	1416435855338606592	nowyoureadme1	Now You Read Me		Now-dominant Omicron variant drives surge in Covid cases across US  https://t.co/0dHM0viKtT	en	[]	['https://nowyoureadme.com/2021/12/21/now-dominant-omicron-variant-drives-surge-in-covid-cases-across-us/']	[]	0	0	0	[]	[]	https://twitter.com/NowYouReadMe1/status/1473131175342391304	False		0								[]				
1473131162231091204	1473131162231091204	2021-12-20 22:20:13 EST	2021-12-20	22:20:13	-0500	523843082	dawittywombat	DaWittyWombat🕊		@gbosslet on Maddow talking about how Indiana hospitals are already overwhelmed and how Omicron can impact this. We are still fighting a republican congress trying to block all #Covid_19 measures and schools still not masking.    https://t.co/E1sjIkbu5z	en	[]	[]	[]	0	1	0	['covid_19']	[]	https://twitter.com/DaWittyWombat/status/1473131162231091204	False		1	https://pbs.twimg.com/media/FHGcFjGXoAcEXvT.jpg							[]				
1473131114529058822	1473131114529058822	2021-12-20 22:20:01 EST	2021-12-20	22:20:01	-0500	1601359999	my234radio	234ℝ𝕒𝕕𝕚𝕠 🌍		Omicron: Festive sport goes behind closed doors in Wales to combat Covid-19 -  https://t.co/3AKgO0N9PG  #News  https://t.co/8eJvYZ839T	en	[]	['https://234radio.com/omicron-festive-sport-goes-behind-closed-doors-in-wales-to-combat-covid-19/']	['https://pbs.twimg.com/media/FHGc8QeVIAEgdIo.jpg']	0	0	0	['news']	[]	https://twitter.com/my234Radio/status/1473131114529058822	False		1	https://pbs.twimg.com/media/FHGc8QeVIAEgdIo.jpg							[]				
1473131113304707072	1473131113304707072	2021-12-20 22:20:01 EST	2021-12-20	22:20:01	-0500	991544173160419329	onenewsph	ONE News PH		In New York City, COVID-19 cases rose 60% in the week that ended on Sunday as the Omicron variant spread rapidly around the US northeast. New York has set records for the most new cases reported in a single day for three consecutive days.  https://t.co/OQGODOcHZx	en	[]	[]	['https://pbs.twimg.com/media/FHGc7mHagAETZaL.png']	0	1	0	[]	[]	https://twitter.com/onenewsph/status/1473131113304707072	False		1	https://pbs.twimg.com/media/FHGc7mHagAETZaL.png							[]				
1473131110041223169	1473131110041223169	2021-12-20 22:20:00 EST	2021-12-20	22:20:00	-0500	124640597	djokaymegamixer	Global Citizen		Omicron: Festive sport goes behind closed doors in Wales to combat Covid-19 -  https://t.co/v5Ki7fgUwq  #News  https://t.co/C8I5vStAqX	en	[]	['https://234radio.com/omicron-festive-sport-goes-behind-closed-doors-in-wales-to-combat-covid-19/']	['https://pbs.twimg.com/media/FHGc8A2UYAMusnf.jpg']	0	0	0	['news']	[]	https://twitter.com/djokaymegamixer/status/1473131110041223169	False		1	https://pbs.twimg.com/media/FHGc8A2UYAMusnf.jpg							[]				
1473131108711780359	1473131108711780359	2021-12-20 22:20:00 EST	2021-12-20	22:20:00	-0500	16362924	wave3news	wave3news		The arrival of the omicron variant, just in time for the Christmas holidays, has hospital administrators warning about yet another post-holiday surge of COVID cases.  https://t.co/45m8QRQrPb	en	[]	['https://www.wave3.com/2021/12/20/will-there-be-enough-icu-beds-hospitals-brace-another-post-holiday-covid-surge/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wave']	[]	1	0	0	[]	[]	https://twitter.com/wave3news/status/1473131108711780359	False		0								[]				
1473131088004349954	1473131088004349954	2021-12-20 22:19:55 EST	2021-12-20	22:19:55	-0500	3018077278	dimondj42	THE ROYAL GENEALOG		US confirms its first Omicron death as COVID variant becomes dominant  https://t.co/cUMaBHgnoj via @MailOnline	en	[{'screen_name': 'mailonline', 'name': 'daily mail online', 'id': '15438913'}]	['https://mol.im/a/10330675']	[]	0	0	0	[]	[]	https://twitter.com/dimondj42/status/1473131088004349954	False		0								[]				
1473131080542666755	1473131080542666755	2021-12-20 22:19:53 EST	2021-12-20	22:19:53	-0500	1331726536190291969	2thebarricades	Leslie #ResistInPeace #BlueIsTheColorOfHope		It's 318 days till election day, 11/08/2022 (my BD). The average death toll for Covid is 1,250 (today's number) which is an additional 397,500 deaths as we go to vote. The situation is not likely to get better any time soon with Omicron  We're at some 800K deaths now. Do the math	en	[]	[]	[]	0	2	3	[]	[]	https://twitter.com/2TheBarricades/status/1473131080542666755	False		0								[]				
1473131059336577026	1473131059336577026	2021-12-20 22:19:48 EST	2021-12-20	22:19:48	-0500	1416435855338606592	nowyoureadme1	Now You Read Me		Covid news live: WHO declares 2022 to be the year ‘we end the pandemic’ as US says Omicron is now dominant strain | World news  https://t.co/UtKypylIsF	en	[]	['https://nowyoureadme.com/2021/12/21/covid-news-live-who-declares-2022-to-be-the-year-we-end-the-pandemic-as-us-says-omicron-is-now-dominant-strain-world-news/']	[]	0	0	0	[]	[]	https://twitter.com/NowYouReadMe1/status/1473131059336577026	False		0								[]				
1473131052982239238	1473131052982239238	2021-12-20 22:19:47 EST	2021-12-20	22:19:47	-0500	434064748	blackcentaurfx	BlackCentaurFX		Now-dominant Omicron variant drives surge in COVID cases across U.S  https://t.co/qgiMkVCCjU via FXEmpire #forex #fx	en	[]	['https://www.fxempire.com/news/article/omicron-fueled-covid-wave-crashes-into-new-york-days-before-christmas-846264']	[]	0	0	0	['forex', 'fx']	[]	https://twitter.com/BlackCentaurFX/status/1473131052982239238	False		0								[]				
1473131048758300682	1473131048758300682	2021-12-20 22:19:46 EST	2021-12-20	22:19:46	-0500	1416435855338606592	nowyoureadme1	Now You Read Me		Chicago restaurants close amid COVID-19 case spike, omicron  https://t.co/rmpwICdbaU	en	[]	['https://nowyoureadme.com/2021/12/21/chicago-restaurants-close-amid-covid-19-case-spike-omicron/']	[]	0	0	0	[]	[]	https://twitter.com/NowYouReadMe1/status/1473131048758300682	False		0								[]				
1473131047143436288	1473122932419284997	2021-12-20 22:19:45 EST	2021-12-20	22:19:45	-0500	870074534447112192	football_roos	Kevin Pollard		@LennaLeprena @snowycats US reports 268,307 new COVID cases, highest since Jan 8, 2021, 3rd highest of all time + 1,756 deaths including their first Omicron death, a man in his 50s  Hospitalisations for COVID have jumped 48% in the last month  Omicron is dominant COVID strain now, 79% of new infections	en	[]	[]	[]	0	1	1	[]	[]	https://twitter.com/football_roos/status/1473131047143436288	False		0								[{'screen_name': 'LennaLeprena', 'name': 'Lenna Leprena 🎸🎼🎺🎻🎷🎹', 'id': '1404087277'}, {'screen_name': 'snowycats', 'name': 'James Dunstan', 'id': '93575470'}]				
1473131044610220035	1473131044610220035	2021-12-20 22:19:45 EST	2021-12-20	22:19:45	-0500	1178815244413669377	backwoodssouth2	Harry Still		USA TODAY: Omicron variant sweeping across nation, now accounts for 73% of new cases; Moderna 3rd dose effective vs. omicron: COVID-19 updates.  https://t.co/Tcov6owjwK  via @GoogleNews	en	[{'screen_name': 'googlenews', 'name': 'google news', 'id': '33584794'}]	['https://www.usatoday.com/story/news/nation/2021/12/20/moderna-booster-effective-against-omicron-study-shows-covid-19-news/8963500002/']	[]	0	0	0	[]	[]	https://twitter.com/Backwoodssouth2/status/1473131044610220035	False		0								[]				
1473131034728357890	1473131034728357890	2021-12-20 22:19:42 EST	2021-12-20	22:19:42	-0500	2825060098	zamundainfo	Zamunda.info		CDC изчислява, че Omicron сега представлява 73% от случаите на COVID в САЩ -  https://t.co/qagIEmjcH8...	bg	[]	['https://zamunda.info/cdc-%d0%b8%d0%b7%d1%87%d0%b8%d1%81%d0%bb%d1%8f%d0%b2%d0%b0-%d1%87%d0%b5-omicron-%d1%81%d0%b5%d0%b3%d0%b0-%d0%bf%d1%80%d0%b5%d0%b4%d1%81%d1%82%d0%b0%d0%b2%d0%bb%d1%8f%d0%b2%d0%b0-7']	[]	0	0	0	[]	[]	https://twitter.com/ZamundaInfo/status/1473131034728357890	False		0								[]				
1473131024074870784	1473131024074870784	2021-12-20 22:19:40 EST	2021-12-20	22:19:40	-0500	139283160	kr3at	Alexander Higgins		Los Angeles confirms 60 new Omicron cases bringing the county total to 98 and California's total to 190.   The CDC shows that 59.5% of cases sample in the California region of the US last week were Omicron.  The county reported 3,258 total new COVID cases   https://t.co/SSZkftp6gN	en	[]	['https://mynewsla.com/orange-county/2021/12/20/la-county-surge-in-covid-cases-continues-60-more-omicron-infections-confirmed/']	[]	0	0	0	[]	[]	https://twitter.com/kr3at/status/1473131024074870784	False		0								[]				
1473130997835173892	1473130997835173892	2021-12-20 22:19:33 EST	2021-12-20	22:19:33	-0500	1240025930967314432	delaynamichelle	Delayna		If at any moment of my day I feel a bit off, I get to panic that I caught the COVID. Thanks, Omicron.  https://t.co/PktptkC3Tt	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/FHGc1S9VQAA-F9a.jpg']	0	0	0	[]	[]	https://twitter.com/DelaynaMichelle/status/1473130997835173892	False		1	https://pbs.twimg.com/tweet_video_thumb/FHGc1S9VQAA-F9a.jpg							[]				
1473130976993636353	1473130976993636353	2021-12-20 22:19:29 EST	2021-12-20	22:19:29	-0500	1281102314804146177	alfaone23	Alfa 🇲🇨🇲🇨		Vaksinasi Covid-19 proteksi terhadap Omicron  Prokes Cegah Omicron  https://t.co/RlGf3u1gWU	in	[]	[]	['https://pbs.twimg.com/media/FHGc0ERVIAQ0rUv.jpg']	0	0	0	[]	[]	https://twitter.com/Alfaone23/status/1473130976993636353	False		1	https://pbs.twimg.com/media/FHGc0ERVIAQ0rUv.jpg							[]				
1473130967187570690	1473130967187570690	2021-12-20 22:19:26 EST	2021-12-20	22:19:26	-0500	186547776	rcolema75	Rosie Linzy-Coleman		12/20/2021 Consider it a blessing Travis.  It COULD NOT have happened at a better time! Omicron and covid are both real…next thing you know they’ll blame you for a covid/omicron outbreak.  CONSIDER YOURSELF BLESSED… You are a performer…  https://t.co/ypC5CsAvFL	en	[]	[]	['https://pbs.twimg.com/media/FHGczN3XMAExTqU.jpg']	0	0	0	[]	[]	https://twitter.com/rcolema75/status/1473130967187570690	False		1	https://pbs.twimg.com/media/FHGczN3XMAExTqU.jpg							[]				
1473130962598776833	1473130962598776833	2021-12-20 22:19:25 EST	2021-12-20	22:19:25	-0500	48639802	bzyda	Zydä Vosż		● EVERYONE WILL GET EXPOSED TO COVID •DELTA •OMICRON   ● WHETHER OR NOT YOU   REPRODUCE THE VIRUS  CAUSING MORE VARIENTS &amp; SEVERE DISEASE  ALL DEPENDES ON YOU GETTING A SHOT  WITH THE SHOT  LOW VIRAL REPRODUCTION &amp; SICKNESS   ● GO GET YOUR VIRAL REPRODUCTIVE PREVENTION SHOT	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bzyda/status/1473130962598776833	False	https://twitter.com/Logic_Triumphs/status/1473127691947708419	0								[]				
1473130949269327876	1473130949269327876	2021-12-20 22:19:22 EST	2021-12-20	22:19:22	-0500	1352227568984838147	convert88kita	Convert88kita		Vaksinasi Covid 19 mampu proteksi varian Omicron Prokes Cegah Omicron  https://t.co/GeFoz2LQiM	in	[]	[]	['https://pbs.twimg.com/media/FHGcymLVQAIMw6W.jpg']	0	0	0	[]	[]	https://twitter.com/convert88kita/status/1473130949269327876	False		1	https://pbs.twimg.com/media/FHGcymLVQAIMw6W.jpg							[]				
1473130930374156296	1473130930374156296	2021-12-20 22:19:17 EST	2021-12-20	22:19:17	-0500	775474080715767808	pagina12	Página|12		Covid: tres de cada cuatro contagios en Estados Unidos son de la variante Ómicron | Joe Biden dará este martes una conferencia de prensa ante el aumento de casos  https://t.co/GejeKILicV	es	[]	['https://www.pagina12.com.ar/390716-covid-tres-de-cada-cuatro-contagios-en-estados-unidos-son-de?utm_term=Autofeed&utm_medium=Echobox&utm_source=Twitter#Echobox=1640055804']	[]	0	2	0	[]	[]	https://twitter.com/pagina12/status/1473130930374156296	False		0								[]				
1473130928004378630	1473130928004378630	2021-12-20 22:19:17 EST	2021-12-20	22:19:17	-0500	5513142	ladailynews	L.A. Daily News		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/pRn4acE2At  https://t.co/d0SDfo4Bva	en	[]	['https://trib.al/UninJMp']	['https://pbs.twimg.com/media/FHGcxcWWQAoV-In.jpg']	0	0	0	[]	[]	https://twitter.com/ladailynews/status/1473130928004378630	False		1	https://pbs.twimg.com/media/FHGcxcWWQAoV-In.jpg							[]				
1473130924678254592	1473130924678254592	2021-12-20 22:19:16 EST	2021-12-20	22:19:16	-0500	19415444	passtarnews	Pasadena Star News		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/Jm5FN5ZqFJ	en	[]	['https://trib.al/XndGOA9']	[]	0	0	0	[]	[]	https://twitter.com/PasStarNews/status/1473130924678254592	False		0								[]				
1473130924644700162	1473130924644700162	2021-12-20 22:19:16 EST	2021-12-20	22:19:16	-0500	36739057	ivdailybulletin	Daily Bulletin		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/iWNYfCDrcD	en	[]	['https://trib.al/cl6xaVo']	[]	0	0	0	[]	[]	https://twitter.com/ivdailybulletin/status/1473130924644700162	False		0								[]				
1473130922555977731	1473130922555977731	2021-12-20 22:19:16 EST	2021-12-20	22:19:16	-0500	19414861	whittiernews	Whittier Daily News		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/cP6okJZkZz	en	[]	['https://trib.al/PIr5JtA']	[]	0	0	0	[]	[]	https://twitter.com/WhittierNews/status/1473130922555977731	False		0								[]				
1473130922535014401	1473130922535014401	2021-12-20 22:19:16 EST	2021-12-20	22:19:16	-0500	163633469	presstelegram	LB Press-Telegram		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/j0aKnbtVXt	en	[]	['https://trib.al/7rYTjQJ']	[]	0	0	0	[]	[]	https://twitter.com/presstelegram/status/1473130922535014401	False		0								[]				
1473130920462929928	1473130920462929928	2021-12-20 22:19:15 EST	2021-12-20	22:19:15	-0500	19312573	sgvtribune	SGV Tribune		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/rZOMUeFy0Q	en	[]	['https://trib.al/MckLJrJ']	[]	0	0	0	[]	[]	https://twitter.com/SGVTribune/status/1473130920462929928	False		0								[]				
1473130920282632196	1473130920282632196	2021-12-20 22:19:15 EST	2021-12-20	22:19:15	-0500	357855989	dailybreezenews	Daily Breeze		LA County surge in COVID cases continues; 60 more Omicron infections confirmed  https://t.co/WoEWCrUpmi	en	[]	['https://trib.al/zDlo7aG']	[]	0	0	0	[]	[]	https://twitter.com/DailyBreezeNews/status/1473130920282632196	False		0								[]				
1473130889114976256	1473130889114976256	2021-12-20 22:19:08 EST	2021-12-20	22:19:08	-0500	1408009546585415685	keikonakiri	keiko nakiri		モデルナのブースターがオミクロン株に有効な模様です。アメリカでは新規感染者数が急増しているようなので、ブースターでまた状況改善するといいな。Moderna says a third dose of its Covid-19 vaccine increased antibody levels 37x against the Omicron variant  https://t.co/h54YtTqGJZ	ja	[]	['https://www.bloomberg.com/news/articles/2021-12-20/moderna-booster-increases-antibodies-37-fold-against-omicron']	[]	0	0	1	[]	[]	https://twitter.com/keikonakiri/status/1473130889114976256	False		0								[]				
1473130872522125312	1473125714601955328	2021-12-20 22:19:04 EST	2021-12-20	22:19:04	-0500	1239779520904704001	covid19nz	Unite against COVID-19		@sportnoi Kia ora Santiago, as we learn more about COVID-19 and the best ways to prevent transmission, our guidance and advice can sometimes shift, particularly in response to new variants such as Omicron, to keep New Zealand as safe as possible from COVID-19.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/covid19nz/status/1473130872522125312	False		0								[{'screen_name': 'sportnoi', 'name': 'Santiago', 'id': '14876142'}]				
1473130859330953221	1473130859330953221	2021-12-20 22:19:00 EST	2021-12-20	22:19:00	-0500	1459527467962712071	enayeip	Enayeip		Le variant Omicron représente désormais la majorité des cas de COVID-19 aux USA  73 2%  ont déclaré lundi les responsables de la  CDC. Il est hautement transmissible et les autorités se préparent à une grande vague d'infections dans les semaines à venir.metronomehaiti	fr	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Enayeip/status/1473130859330953221	False		0								[]				
1473130852766961669	1473130852766961669	2021-12-20 22:18:59 EST	2021-12-20	22:18:59	-0500	2400873860	hobangirl	Blanche Horst		Museums in London start to shut down as Omicron wave sweeps capital | The Natural History Museum in London has closed its doors until 27th December due to rising Covid-19 case numbers linked to the Omicron variant. #staffshortages   https://t.co/X5Y9hJGHNZ	en	[]	['https://www.theartnewspaper.com/2021/12/20/museums-in-london-start-to-shut-down-as-omicron-wave-sweeps-capital?utm_source=The+Art+Newspaper+Newsletters&utm_campaign=a66dbf2d8f-EMAIL_CAMPAIGN_2021_12_17_07_15&utm_medium=email&utm_term=0_c459f924d0-a66dbf2d8f-62202246']	[]	0	1	0	['staffshortages']	[]	https://twitter.com/HobanGirl/status/1473130852766961669	False		0								[]				
1473130845850456064	1473130845850456064	2021-12-20 22:18:57 EST	2021-12-20	22:18:57	-0500	984557587281727488	radio_metronome	Radio Télé Métronome		Le variant Omicron représente désormais la majorité des cas de COVID-19 aux USA, 73,2%, ont déclaré lundi les responsables de la  CDC. Il est hautement transmissible et les autorités se préparent à une grande vague d'infections dans les semaines à venir.#metronomehaiti	fr	[]	[]	[]	0	2	3	['metronomehaiti']	[]	https://twitter.com/Radio_Metronome/status/1473130845850456064	False		0								[]				
1473130839231930369	1473130839231930369	2021-12-20 22:18:56 EST	2021-12-20	22:18:56	-0500	47665929	ryanreports	Ryan Smith		CASES CLIMBING: as Omicron takes over as the dominant #covid variant, access to testing has become more difficult.  Long lines are the norm once again in cities across the country.  @TND  https://t.co/gmKBrPMs2O	en	[{'screen_name': 'tnd', 'name': 'the national desk', 'id': '441389311'}]	[]	[]	0	0	0	['covid']	[]	https://twitter.com/RyanReports/status/1473130839231930369	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1473129840463204352/pu/img/ULSb1vOG9XqQ3oew.jpg							[]				
1473130835524132866	1472948692445499397	2021-12-20 22:18:55 EST	2021-12-20	22:18:55	-0500	1258874011599151107	jh336405	jh336405s		"@BShurtsmybrain @CP24 The man who died today in the US with Omicron literally had Covid previously.    What's that tell you about future variants and ""herd immunity?"""	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jh336405/status/1473130835524132866	False		0								[{'screen_name': 'BShurtsmybrain', 'name': 'BShurtsmybrain', 'id': '790667585310326784'}, {'screen_name': 'CP24', 'name': 'CP24', 'id': '19636948'}]				
1473130826644615168	1473130826644615168	2021-12-20 22:18:53 EST	2021-12-20	22:18:53	-0500	236636515	lopezdoriga	Joaquín López-Dóriga		¡Las noticias! Parejas del mismo sexo ya pueden casarse en Guanajuato sin recurrir al amparo; Ómicron ya es la variante dominante de COVID-19 en Estados. Unidos; México presenta a Israel 3 solicitudes de extradición contra el exdiplomático y conductor de tv, Andrés Roemer y más  https://t.co/s8D0N0Ak09	es	[]	[]	[]	2	4	15	[]	[]	https://twitter.com/lopezdoriga/status/1473130826644615168	False		1	https://pbs.twimg.com/amplify_video_thumb/1473129212227637249/img/AltklSkiJ4wPokUw.jpg							[]				
1473130823587012616	1472876800560664576	2021-12-20 22:18:52 EST	2021-12-20	22:18:52	-0500	557219865	h63martin	Martin Herald		@PerspexVortex @RitaPanahi The current thinking is that vaccination reduces hospitalization from omicron. But the fact that it's both highly virulent &amp; less severe, makes omicron the cure from covid madness. It doesn't matter what the fear promoters do. Omicron will spread like wildfire and end the madness	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/H63Martin/status/1473130823587012616	False		0								[{'screen_name': 'PerspexVortex', 'name': 'Holden Cruz🇦🇺🇮🇱', 'id': '1394385793477595140'}, {'screen_name': 'RitaPanahi', 'name': 'Rita Panahi', 'id': '25235151'}]				
1473130819950497792	1473130819950497792	2021-12-20 22:18:51 EST	2021-12-20	22:18:51	-0500	23779690	bobbygoode	Thee boosted Robert Illes		No, 73% of US COVID-19 cases aren’t Omicron yet: how the press got it wrong – The Prepared  https://t.co/b5PSs8nRAR	en	[]	['https://theprepared.com/blog/73-of-covid-cases-arent-omicron-yet/']	[]	0	0	0	[]	[]	https://twitter.com/bobbygoode/status/1473130819950497792	False		0								[]				
1473130815513051137	1473130815513051137	2021-12-20 22:18:50 EST	2021-12-20	22:18:50	-0500	1430294782924951553	johnathan4089	Lt Dan		PSYCHOTIC: @JoeBiden expected to make deranged decisions over Omicron variant. He will most likely require Airlines to covid test all passengers or produce Vax card, require business to close, require schools go back to virtual learning, and force Americans to stay home.	en	[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/Johnathan4089/status/1473130815513051137	False	https://twitter.com/TPostMillennial/status/1473036325771223043	0								[]				
1473130801516748801	1473130801516748801	2021-12-20 22:18:47 EST	2021-12-20	22:18:47	-0500	97579863	jaxlevine	jolly jax		I know I’m gonna get omicron within the next few weeks but I had Covid on my bday this year so no repeats pls and thx	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jaxlevine/status/1473130801516748801	False		0								[]				
1473130795481321478	1473130795481321478	2021-12-20 22:18:45 EST	2021-12-20	22:18:45	-0500	570927672	marketsday	Markets Today		#Omicron accounted for 73% of all Covid-19 infections last week in the U.S., according to Centers for Disease Control and Prevention data. Almost all of the remaining cases were of the delta strain	en	[]	[]	[]	0	0	0	['omicron']	[]	https://twitter.com/marketsday/status/1473130795481321478	False		0								[]				
1473130787042217987	1473130787042217987	2021-12-20 22:18:43 EST	2021-12-20	22:18:43	-0500	949670910	wosinekp	Piotr Wosinek		Omicron's global spread prompts renewed lockdowns, delayed reopenings   #news, #breakingnews, #topnews, #today, #todaynews, #reuters, #europe, #americas, #middleeast, #asia, #africa, #politics, #latest, #covid, #BreakingHeadlines, #CurrentAffairs,   https://t.co/ydlk6ZBXjp	en	[]	['https://global-world-news.com/omicrons-global-spread-prompts/']	[]	0	0	0	['news', 'breakingnews', 'topnews', 'today', 'todaynews', 'reuters', 'europe', 'americas', 'middleeast', 'asia', 'africa', 'politics', 'latest', 'covid', 'breakingheadlines', 'currentaffairs']	[]	https://twitter.com/wosinekp/status/1473130787042217987	False		0								[]				
1473130775784529922	1473130775784529922	2021-12-20 22:18:41 EST	2021-12-20	22:18:41	-0500	12345362	pedanticbohemia	Jacqui L. Landry #MaskUpPlease😷💙🌎🖖✍📚♿🌈🐈♊		Now-dominant Omicron variant drives surge in COVID cases across U.S.  https://t.co/7GNVqhkmXa	en	[]	['https://www.reuters.com/world/us/omicron-fueled-covid-wave-crashes-into-new-york-days-before-christmas-2021-12-20/']	[]	0	0	0	[]	[]	https://twitter.com/PedanticBohemia/status/1473130775784529922	False		0								[]				
1473130764988567553	1473130764988567553	2021-12-20 22:18:38 EST	2021-12-20	22:18:38	-0500	269860540	artytrace	T		Breaking news: Moderna’s Covid-19 booster shot increases antibody levels 37-fold against Omicron, even further than a third dose of the Pfizer vaccine  https://t.co/1bHL7UQUkO  https://t.co/KyNAh9JkMZ	en	[]	['https://on.ft.com/3E9CFTz']	['https://pbs.twimg.com/media/FHC43DhXsAUmIF1.jpg']	0	1	1	[]	[]	https://twitter.com/artytrace/status/1473130764988567553	False		1	https://pbs.twimg.com/media/FHC43DhXsAUmIF1.jpg							[]				
1473130743870025728	1473130743870025728	2021-12-20 22:18:33 EST	2021-12-20	22:18:33	-0500	1311886835883286529	sharonj03626335	Sharon Johnston		Omicron sweeps across nation, now 73% of new US COVID cases   https://t.co/kHYapnSaB7	en	[]	['https://flip.it/z.YkbV']	[]	0	0	1	[]	[]	https://twitter.com/SharonJ03626335/status/1473130743870025728	False		0								[]				
1473130725826125825	1473130725826125825	2021-12-20 22:18:29 EST	2021-12-20	22:18:29	-0500	113306505	sms_rajput	Shankar Singh Rajput (SSR*)		Studying UK's Omicron trend, experts warn India could see 1.4 million daily Covid cases. #Covid_19 #OmicronVariant #India #BeSafe  https://t.co/pHaGCqfNCD  @wionews	en	[{'screen_name': 'wionews', 'name': 'wion', 'id': '711760467383877632'}]	['https://www.wionews.com/india-news/studying-uks-omicron-trend-experts-warn-india-could-see-14-million-daily-covid-cases-437838']	[]	0	0	0	['covid_19', 'omicronvariant', 'india', 'besafe']	[]	https://twitter.com/SMS_Rajput/status/1473130725826125825	False		0								[]				
1473130720667176961	1473130720667176961	2021-12-20 22:18:27 EST	2021-12-20	22:18:27	-0500	2421193216	johnstonsharon	Debbie Downer		Omicron sweeps across nation, now 73% of new US COVID cases   https://t.co/QDIbUmguAP	en	[]	['https://flip.it/z.YkbV']	[]	1	0	1	[]	[]	https://twitter.com/JohnstonSharon/status/1473130720667176961	False		0								[]				
1473130718125506562	1473130718125506562	2021-12-20 22:18:27 EST	2021-12-20	22:18:27	-0500	1006567124339445760	aajtakorgin	aajtak.org.in		Now-dominant Omicron variant drives surge in Covid cases across US – Times of India  https://t.co/IQ9PVofNzJ  https://t.co/3ZdDnQ2IIx	en	[]	['http://Shivpurinews.in', 'https://shivpurinews.in/2021/12/21/26562/']	[]	0	0	0	[]	[]	https://twitter.com/aajtakorgin/status/1473130718125506562	False		0								[]				
1473130716292595718	1473130716292595718	2021-12-20 22:18:26 EST	2021-12-20	22:18:26	-0500	533856102	riverside24js	Riverside24		CDC: Omicron now a majority of US COVID-19 cases — 73 percent | TheHill  https://t.co/frUK58NAp1	en	[]	['https://thehill.com/policy/healthcare/586670-cdc-omicron-now-a-majority-of-us-covid-19-cases-73-percent']	[]	0	0	0	[]	[]	https://twitter.com/Riverside24JS/status/1473130716292595718	False		0								[]				
1473130709971714048	1473130709971714048	2021-12-20 22:18:25 EST	2021-12-20	22:18:25	-0500	1399904693485113347	tinggikaraeng	Karaeng Tinggi (Kantata)		KPAI dorong pemberian vaksin covid-19 untuk anak 6-12 tahun, orang tua jangan khawatir soal vaksin tersebut  Prokes Cegah Omicron  https://t.co/rNYTX2zZla	in	[]	[]	['https://pbs.twimg.com/media/FHGckc9VkAEP5Wd.jpg']	0	0	0	[]	[]	https://twitter.com/TinggiKaraeng/status/1473130709971714048	False		1	https://pbs.twimg.com/media/FHGckc9VkAEP5Wd.jpg							[]				
1473130699561455619	1473130699561455619	2021-12-20 22:18:22 EST	2021-12-20	22:18:22	-0500	2588852689	colintukuitonga	Colin Tukuitonga		Covid-19 Omicron: Chris Hipkins reveals decision on borders, boosters amid Omicron threat, via @nzherald  https://t.co/x0QP7y5Dbn Strong public health measures @AshBloomfield @IanTown3 @drayeshaverrall @AndrewLittleMP @AupitoWSio_MP	en	[{'screen_name': 'nzherald', 'name': 'nzherald', 'id': '14765253'}, {'screen_name': 'ashbloomfield', 'name': 'ashley bloomfield', 'id': '2558413241'}, {'screen_name': 'iantown3', 'name': 'ian town', 'id': '1178132662537445377'}, {'screen_name': 'drayeshaverrall', 'name': 'ayesha verrall', 'id': '2275377007'}, {'screen_name': 'andrewlittlemp', 'name': 'andrew little', 'id': '368842056'}, {'screen_name': 'aupitowsio_mp', 'name': 'aupito william sio, mp', 'id': '26209461'}]	['https://www.nzherald.co.nz/nz/politics/covid-19-omicron-chris-hipkins-reveals-decision-on-borders-boosters-amid-omicron-threat/LL74FZVZ5RESSZ5AM4P5K73ZSU/']	[]	0	0	0	[]	[]	https://twitter.com/ColinTukuitonga/status/1473130699561455619	False		0								[]				
